CustomerKey,GeographyKey,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,YearlyIncome,TotalChildren,NumberChildrenAtHome,Education,Occupation,HouseOwnerFlag,NumberCarsOwned,AddressLine1,AddressLine2,Customer_Phone,DateFirstPurchase,CommuteDistance
27920,385,Mary,Howard,6/18/1978,S,F,mary39@adventure-works.com,70000,0,0,Partial College,Skilled Manual,1,2,8157 W. Buchanan,,120-555-0183,2/15/2011,5-10 Miles
28022,315,Jason,Lopez,12/10/1951,S,M,jason48@adventure-works.com,40000,5,0,High School,Professional,1,3,8361 Flora Ave.,,657-555-0127,2/15/2011,10+ Miles
28099,385,Jesse,Turner,4/4/1984,M,M,jesse29@adventure-works.com,70000,0,0,Partial College,Skilled Manual,1,2,5701 San Miguel Road,,347-555-0113,3/26/2011,5-10 Miles
11854,383,Jason,Mitchell,10/16/1973,S,M,jason40@adventure-works.com,60000,2,2,Graduate Degree,Professional,0,0,7537 Clark Creek Lane,,480-555-0139,10/25/2011,0-1 Miles
28063,368,Gabrielle,Turner,6/10/1972,M,F,gabrielle49@adventure-works.com,70000,4,0,Graduate Degree,Professional,1,0,9081 Texas Way,# A5,827-555-0146,2/9/2011,2-5 Miles
28156,368,Gabrielle,Hall,12/9/1973,S,F,gabrielle64@adventure-works.com,70000,0,0,Bachelors,Professional,0,1,5764 St. Dunstan Ct.,,310-555-0179,3/1/2011,0-1 Miles
29143,334,Grace,Jenkins,3/12/1973,S,F,grace54@adventure-works.com,60000,1,0,Bachelors,Professional,0,1,3284 Bynum Way,,146-555-0116,7/2/2011,0-1 Miles
28224,345,Spencer,Henderson,8/3/1962,S,M,spencer6@adventure-works.com,90000,2,0,Partial College,Professional,0,1,895 Sandalwood Drive,,873-555-0120,4/15/2011,2-5 Miles
11319,348,Jade,Bailey,4/23/1948,M,F,jade13@adventure-works.com,70000,4,0,Graduate Degree,Management,0,2,8119 Northridge Ct,# 1,819-555-0160,9/9/2011,1-2 Miles
27611,316,Jack,Edwards,6/2/1962,M,M,jack36@adventure-works.com,60000,2,0,High School,Professional,1,2,6177 Golf Club Road,,576-555-0121,1/26/2011,5-10 Miles
16744,11,Lacey,Guo,12/13/1947,M,F,lacey30@adventure-works.com,40000,2,0,Bachelors,Management,1,2,3710 Via Appia,,1 (11) 500 555-0163,2/16/2011,0-1 Miles
19595,37,Carl,Raji,9/12/1968,S,M,carl20@adventure-works.com,70000,0,0,Bachelors,Professional,0,1,4352 Marclair Dr.,,1 (11) 500 555-0179,8/22/2011,0-1 Miles
19592,3,Tara,Xu,2/21/1974,S,F,tara5@adventure-works.com,60000,3,2,Bachelors,Professional,0,2,2189 Alamo Way,,1 (11) 500 555-0146,8/22/2011,0-1 Miles
20214,25,Trisha,Liu,3/8/1974,S,F,trisha22@adventure-works.com,60000,2,2,Bachelors,Professional,0,1,7104 Roland Ct.,,1 (11) 500 555-0131,10/13/2011,0-1 Miles
19602,8,Stanley,Madan,10/9/1971,S,M,stanley8@adventure-works.com,100000,0,0,Bachelors,Professional,1,1,8521 Knewal Rd,,1 (11) 500 555-0116,8/24/2011,2-5 Miles
17370,19,Edwin,Chander,1/9/1950,M,M,edwin38@adventure-works.com,30000,2,0,Partial College,Clerical,0,2,8476 Eastgate Ave.,,1 (11) 500 555-0184,4/22/2011,5-10 Miles
17926,16,Carolyn,Ramos,5/4/1983,M,F,carolyn38@adventure-works.com,20000,0,0,Bachelors,Clerical,0,0,9834 Vista Del Rio,,1 (11) 500 555-0161,4/26/2011,0-1 Miles
17923,23,Cory,Malhotra,1/3/1983,S,M,cory3@adventure-works.com,10000,1,1,High School,Manual,0,0,8062 Oakgrove,,1 (11) 500 555-0115,4/26/2011,1-2 Miles
16686,7,Kristine,Alonso,1/12/1968,M,F,kristine9@adventure-works.com,60000,1,0,Bachelors,Professional,1,1,290 Reed Way,,1 (11) 500 555-0163,2/2/2011,5-10 Miles
17511,12,Tabitha,Subram,10/7/1966,S,F,tabitha10@adventure-works.com,80000,2,0,High School,Skilled Manual,1,2,2472 Alexander Place,,1 (11) 500 555-0147,4/7/2011,5-10 Miles
17732,10,Allen,Rodriguez,2/14/1985,M,M,allen18@adventure-works.com,20000,0,0,Bachelors,Clerical,1,0,485 Starlyn Dr.,,1 (11) 500 555-0148,4/7/2011,0-1 Miles
18307,4,Amy,Zhang,11/4/1961,S,F,amy9@adventure-works.com,70000,1,0,Partial College,Skilled Manual,1,1,3425 El Verano,,1 (11) 500 555-0140,6/12/2011,5-10 Miles
18469,35,Robyn,Rubio,9/7/1959,S,F,robyn17@adventure-works.com,80000,2,0,Partial College,Skilled Manual,0,2,1940 Nulty Drive,,1 (11) 500 555-0159,6/22/2011,1-2 Miles
18462,39,Clarence,Zhu,7/17/1957,M,M,clarence7@adventure-works.com,30000,3,0,High School,Skilled Manual,1,2,1265 Orchard Ln,,1 (11) 500 555-0151,6/22/2011,5-10 Miles
18699,23,Blake,Griffin,10/14/1979,M,M,blake68@adventure-works.com,60000,2,2,Bachelors,Professional,1,1,2107 Cardinal,,1 (11) 500 555-0197,6/22/2011,0-1 Miles
19557,17,Bridget,She,3/8/1974,S,F,bridget1@adventure-works.com,60000,2,2,Bachelors,Professional,0,1,1247 Cardiff Dr.,,1 (11) 500 555-0190,8/28/2011,0-1 Miles
20215,4,Ioannis,Xylaras,5/31/1974,S,F,ioannis0@adventure-works.com,60000,2,2,Bachelors,Professional,0,1,3797 Concord Royale,,1 (11) 500 555-0146,10/21/2011,0-1 Miles
20238,20,Anna,Watson,6/12/1973,S,F,anna22@adventure-works.com,90000,2,0,Bachelors,Professional,1,0,3123 Bonita Ave,,1 (11) 500 555-0112,10/21/2011,1-2 Miles
20227,15,Louis,Zhang,5/7/1972,M,M,louis38@adventure-works.com,90000,2,0,Bachelors,Professional,1,0,5099 Park Lane Circle,,1 (11) 500 555-0143,10/21/2011,2-5 Miles
20622,20,Jerome,Suarez,12/31/1977,M,M,jerome18@adventure-works.com,120000,0,5,Partial High School,Professional,1,4,5585 Antone Court,,1 (11) 500 555-0193,12/25/2011,10+ Miles
16701,11,Laura,Zheng,1/10/1980,S,F,laura25@adventure-works.com,70000,0,0,Bachelors,Professional,0,2,4428 Jones Rd.,,1 (11) 500 555-0110,2/18/2011,0-1 Miles
17293,40,Alexandra,Allen,5/7/1972,M,F,alexandra90@adventure-works.com,90000,0,0,Bachelors,Professional,1,0,1053 Rain Drop Circle,,1 (11) 500 555-0117,3/30/2011,2-5 Miles
18735,28,Latasha,Moreno,4/19/1970,S,F,latasha6@adventure-works.com,70000,0,0,Bachelors,Professional,1,1,5522 Deer Ridge Way,,1 (11) 500 555-0166,7/11/2011,5-10 Miles
19960,38,Phil,Spencer,8/2/1978,M,M,phil0@adventure-works.com,100000,0,5,High School,Management,1,2,9208 West Rd,,161-555-0100,9/21/2011,10+ Miles
16624,30,Albert,Alvarez,7/24/1983,S,M,albert7@adventure-works.com,90000,0,0,Bachelors,Professional,0,3,3541 Corte Poquito,,1 (11) 500 555-0114,12/30/2010,10+ Miles
20446,25,Clayton,Rai,8/6/1960,M,M,clayton35@adventure-works.com,80000,2,0,High School,Skilled Manual,1,2,6603 Jennifer Way,,1 (11) 500 555-0149,10/29/2011,5-10 Miles
17248,30,Alicia,Beck,8/31/1977,M,F,alicia16@adventure-works.com,120000,0,5,Partial High School,Professional,1,4,6231 Altura Drive,,1 (11) 500 555-0113,3/13/2011,10+ Miles
17736,36,Kristine,Vazquez,6/6/1983,S,F,kristine15@adventure-works.com,10000,1,1,High School,Manual,0,0,8398 Mt. Hood Circle,,1 (11) 500 555-0156,4/9/2011,1-2 Miles
17915,3,Aimee,Li,8/19/1983,S,F,aimee3@adventure-works.com,10000,1,1,High School,Manual,0,0,9407 StandingView Dr. Ave,,1 (11) 500 555-0168,4/10/2011,2-5 Miles
17352,30,Drew,Goel,11/7/1947,M,M,drew20@adventure-works.com,50000,2,0,Graduate Degree,Management,1,1,253 Merry Drive,,1 (11) 500 555-0163,4/17/2011,5-10 Miles
18210,15,Katie,Lal,3/23/1983,M,F,katie11@adventure-works.com,130000,4,5,High School,Management,1,4,1226 Shoenic,,1 (11) 500 555-0137,5/3/2011,0-1 Miles
18249,30,Alison,Chander,6/15/1975,M,F,alison16@adventure-works.com,120000,1,0,Graduate Degree,Management,1,1,8180 Saclan Terr.,,1 (11) 500 555-0157,5/19/2011,5-10 Miles
18483,30,Byron,Gill,9/3/1971,S,M,byron8@adventure-works.com,80000,2,0,High School,Skilled Manual,0,2,9924 Trinidad,,1 (11) 500 555-0180,6/27/2011,1-2 Miles
19970,27,Tanya,Jimenez,5/8/1978,S,F,tanya1@adventure-works.com,130000,4,5,High School,Management,1,4,6793 Almond Street,,1 (11) 500 555-0157,10/19/2011,0-1 Miles
20993,30,Mitchell,Xie,10/11/1984,S,M,mitchell3@adventure-works.com,20000,0,0,Bachelors,Clerical,0,0,8727 Logan Court,,1 (11) 500 555-0172,11/30/2011,0-1 Miles
20994,21,Autumn,Ma,4/21/1985,M,F,autumn15@adventure-works.com,20000,0,0,Bachelors,Clerical,0,0,9855 Norse Ct.,,1 (11) 500 555-0166,11/30/2011,0-1 Miles
16612,8,Ebony,Ashe,2/18/1981,S,F,ebony31@adventure-works.com,90000,0,0,Bachelors,Professional,0,2,1956 Pine Drive,,1 (11) 500 555-0123,1/14/2011,10+ Miles
18244,22,Lindsay,Chande,7/2/1980,M,F,lindsay15@adventure-works.com,100000,1,0,Graduate Degree,Management,1,0,1288 Mt. Dias Blvd.,,1 (11) 500 555-0135,5/20/2011,0-1 Miles
18269,24,Wendy,Torres,5/13/1974,S,F,wendy11@adventure-works.com,60000,3,2,Bachelors,Professional,1,2,5554 Killdeer Court,,1 (11) 500 555-0119,5/20/2011,5-10 Miles
18701,39,Kenneth,Lal,1/30/1974,S,M,kenneth8@adventure-works.com,60000,2,2,Bachelors,Professional,1,1,2775 Robinson Ave.,,1 (11) 500 555-0121,6/18/2011,2-5 Miles
18697,5,Tara,Lal,12/2/1973,S,F,tara8@adventure-works.com,60000,2,2,Bachelors,Professional,0,1,2800 San Ramon Road,,1 (11) 500 555-0161,6/18/2011,0-1 Miles
20211,22,Scott,Rodgers,11/12/1973,M,M,scott10@adventure-works.com,60000,2,2,Bachelors,Professional,1,1,9860 Brookview Drive,,989-555-0100,10/16/2011,2-5 Miles
20249,17,Tasha,Kumar,12/31/1965,S,F,tasha8@adventure-works.com,60000,1,0,Partial College,Skilled Manual,1,1,9369 Mt. Tooth Pl.,,1 (11) 500 555-0180,10/16/2011,5-10 Miles
19978,39,Marshall,Yuan,10/25/1976,M,M,marshall28@adventure-works.com,110000,0,5,Partial High School,Professional,1,4,8577 Dies Dorados,,1 (11) 500 555-0177,10/18/2011,10+ Miles
20221,36,Kaylee,Sanders,5/11/1980,M,F,kaylee2@adventure-works.com,120000,1,0,Graduate Degree,Management,0,0,7287 Cashew Ln,,1 (11) 500 555-0125,10/18/2011,0-1 Miles
20430,22,Maurice,Ashe,8/4/1959,M,M,maurice23@adventure-works.com,70000,2,0,Partial College,Skilled Manual,1,2,1648 Eastgate Lane,,1 (11) 500 555-0119,11/9/2011,5-10 Miles
17049,4,Krystal,Lu,10/5/1974,M,F,krystal11@adventure-works.com,100000,1,0,Graduate Degree,Management,0,0,6029 Camelback Road,,1 (11) 500 555-0152,2/27/2011,0-1 Miles
18248,21,Pedro,Moreno,2/18/1975,M,M,pedro27@adventure-works.com,110000,1,0,Graduate Degree,Management,1,0,9636 Gatter Court,,1 (11) 500 555-0183,5/25/2011,0-1 Miles
18495,35,Jeremy,Phillips,8/30/1969,S,M,jeremy16@adventure-works.com,120000,5,1,Bachelors,Management,1,4,275 South Ranchford Ct,,1 (11) 500 555-0187,6/7/2011,2-5 Miles
18693,21,Ann,Subram,12/17/1974,S,F,ann18@adventure-works.com,90000,1,0,Graduate Degree,Management,1,0,1592 Working Drive,,1 (11) 500 555-0178,6/7/2011,0-1 Miles
18484,3,Dustin,Sharma,6/10/1972,S,M,dustin9@adventure-works.com,80000,2,0,High School,Skilled Manual,0,2,4262 Monterey Ave.,,1 (11) 500 555-0113,6/7/2011,1-2 Miles
18467,23,Darren,Townsend,5/20/1970,S,M,darren34@adventure-works.com,40000,3,0,Partial College,Skilled Manual,1,2,7918 Snyder Lane,,1 (11) 500 555-0165,6/7/2011,5-10 Miles
17924,39,Shawna,Lal,5/18/1983,S,F,shawna9@adventure-works.com,10000,1,1,High School,Manual,0,0,2516 Beauty St.,,1 (11) 500 555-0169,4/11/2011,1-2 Miles
16521,24,Tonya,She,2/7/1985,S,F,tonya0@adventure-works.com,10000,1,1,High School,Manual,0,0,8534 Willow Pass Road,,1 (11) 500 555-0172,1/20/2011,2-5 Miles
16350,18,Fernando,Thompson,2/10/1965,S,M,fernando14@adventure-works.com,80000,2,0,Partial College,Skilled Manual,1,2,5891 Quail Court,Unit C,1 (11) 500 555-0144,1/23/2011,5-10 Miles
18218,19,Thomas,Powell,8/2/1981,M,M,thomas10@adventure-works.com,110000,0,5,High School,Management,0,4,6051 Bellows Ct,,1 (11) 500 555-0145,5/11/2011,10+ Miles
18203,9,Louis,Kumar,8/26/1978,S,M,louis25@adventure-works.com,100000,0,5,High School,Management,1,2,8568 San Vincente Drive,,1 (11) 500 555-0126,5/11/2011,10+ Miles
18219,19,Felicia,Gomez,11/2/1981,M,F,felicia1@adventure-works.com,120000,0,5,Partial High School,Professional,1,4,9790 Berrellesa St.,,1 (11) 500 555-0151,5/22/2011,10+ Miles
19560,10,Randall,Martin,4/23/1981,M,M,randall1@adventure-works.com,90000,2,0,Bachelors,Professional,1,0,1042 Hooftrail Way,,1 (11) 500 555-0154,8/7/2011,2-5 Miles
20815,13,Tracy,Andersen,8/4/1984,S,F,tracy12@adventure-works.com,10000,0,0,Partial College,Manual,1,1,5157 Maywood Lane,,1 (11) 500 555-0148,12/19/2011,2-5 Miles
16519,25,Yolanda,Chander,2/11/1982,S,F,yolanda14@adventure-works.com,10000,1,1,High School,Manual,0,0,4409 North Ranchford,,1 (11) 500 555-0143,1/24/2011,2-5 Miles
17309,38,Amy,Ma,11/1/1967,S,F,amy22@adventure-works.com,60000,1,0,Bachelors,Professional,1,1,6514 Las Juntas Way,,1 (11) 500 555-0122,3/2/2011,5-10 Miles
17320,3,Alan,Zhu,9/21/1975,S,M,alan17@adventure-works.com,70000,0,0,Bachelors,Professional,0,1,8995 Stanford St.,,1 (11) 500 555-0115,3/2/2011,0-1 Miles
17056,6,Shaun,Lal,3/16/1975,S,M,shaun9@adventure-works.com,110000,1,0,Graduate Degree,Management,1,1,7754 Lafayette Street,,1 (11) 500 555-0146,3/22/2011,2-5 Miles
17045,35,Derek,Goel,7/5/1980,S,M,derek17@adventure-works.com,90000,1,0,Graduate Degree,Management,1,0,6550 Mallard Dr,,1 (11) 500 555-0114,2/19/2011,0-1 Miles
18736,35,Ashley,Patterson,6/9/1970,S,F,ashley37@adventure-works.com,90000,1,0,Bachelors,Professional,1,1,5843 Westwood Court,,1 (11) 500 555-0136,7/26/2011,2-5 Miles
20245,34,Darren,Malhotra,2/6/1972,S,M,darren7@adventure-works.com,100000,0,0,Graduate Degree,Management,1,1,7875 Northridge Road,,1 (11) 500 555-0124,10/1/2011,2-5 Miles
16493,37,Brenda,Fernandez,5/5/1959,M,F,brenda19@adventure-works.com,40000,3,0,Partial College,Skilled Manual,1,2,6908 Laguna Circle,,1 (11) 500 555-0111,1/13/2011,5-10 Miles
16660,4,Lee,Blanco,12/1/1961,S,M,lee14@adventure-works.com,70000,2,0,High School,Skilled Manual,0,2,6567 Pinole Valley Rd,,1 (11) 500 555-0190,2/12/2011,1-2 Miles
17351,34,Terrence,Sharma,2/16/1947,M,M,terrence9@adventure-works.com,40000,2,0,Bachelors,Management,1,2,5842 Standing Grove Dr.,,1 (11) 500 555-0182,3/18/2011,5-10 Miles
17279,4,Tanya,Alvarez,1/30/1974,M,F,tanya0@adventure-works.com,60000,2,2,Bachelors,Professional,1,1,5969 Meadowbrook Court,,1 (11) 500 555-0126,3/27/2011,0-1 Miles
20242,18,Christopher,Thomas,1/3/1937,M,M,christopher11@adventure-works.com,120000,5,0,Graduate Degree,Management,0,2,9650 Leisure Lane,,1 (11) 500 555-0137,10/9/2011,0-1 Miles
20260,21,Ethan,Martinez,11/15/1967,S,M,ethan31@adventure-works.com,60000,1,0,Partial College,Skilled Manual,1,1,6144 Silver Oak Pl.,,1 (11) 500 555-0139,11/10/2011,5-10 Miles
17280,14,Deanna,Mehta,11/9/1979,M,F,deanna17@adventure-works.com,60000,2,2,Bachelors,Professional,1,1,6398 Joyce Dr,,1 (11) 500 555-0190,3/10/2011,2-5 Miles
17064,13,Stephanie,Gray,5/20/1977,M,F,stephanie21@adventure-works.com,90000,0,0,Bachelors,Professional,1,0,8250 11th Avenue,,1 (11) 500 555-0130,3/14/2011,2-5 Miles
17046,10,Preston,Sai,3/6/1975,M,M,preston4@adventure-works.com,90000,1,0,Graduate Degree,Management,1,0,4091 Hill Meadow Pl.,,1 (11) 500 555-0186,2/21/2011,0-1 Miles
19958,18,Erika,Romero,12/2/1984,M,F,erika6@adventure-works.com,90000,0,0,Bachelors,Professional,1,3,5430 Park Glen Ct.,,1 (11) 500 555-0149,9/14/2011,10+ Miles
16482,32,Tabitha,Arthur,11/12/1955,M,F,tabitha5@adventure-works.com,30000,3,0,Partial College,Clerical,0,2,6992 Mt. View Drive,,1 (11) 500 555-0169,1/11/2011,5-10 Miles
17233,32,Michele,Raman,5/24/1981,M,F,michele26@adventure-works.com,90000,0,0,Bachelors,Professional,1,2,3162 Chaucer Drive,,1 (11) 500 555-0162,3/24/2011,10+ Miles
20812,12,Preston,Prasad,8/16/1985,S,M,preston8@adventure-works.com,10000,0,0,Partial College,Manual,0,1,4222 San Jose Dr.,,1 (11) 500 555-0119,12/8/2011,0-1 Miles
17050,38,Cristina,Xie,5/23/1976,M,F,cristina3@adventure-works.com,80000,4,4,Graduate Degree,Management,1,1,342 San Simeon,,1 (11) 500 555-0129,2/24/2011,0-1 Miles
19609,34,Kari,Martinez,12/20/1969,S,F,kari18@adventure-works.com,70000,0,0,Bachelors,Professional,0,1,3416 Ravenwood Drive,,1 (11) 500 555-0117,8/25/2011,0-1 Miles
17051,20,Jessie,Ortega,8/25/1973,M,F,jessie41@adventure-works.com,60000,2,2,Bachelors,Professional,1,1,230 Daisy Way,,1 (11) 500 555-0131,2/3/2011,0-1 Miles
16675,8,Kristi,Arthur,6/13/1970,S,F,kristi23@adventure-works.com,160000,0,0,Graduate Degree,Management,0,3,1515 Tuolumne St.,,1 (11) 500 555-0164,2/3/2011,0-1 Miles
16712,2,Suzanne,Lu,4/23/1962,S,F,suzanne12@adventure-works.com,70000,1,0,Partial College,Skilled Manual,0,1,7605 Mount Dr.,,1 (11) 500 555-0167,2/3/2011,0-1 Miles
18207,15,Phillip,Gonzalez,3/19/1978,M,M,phillip20@adventure-works.com,100000,0,5,High School,Management,1,3,1986 St. Andrews Way,,1 (11) 500 555-0136,5/16/2011,10+ Miles
20217,20,Valerie,Wang,9/7/1983,M,F,valerie2@adventure-works.com,70000,5,5,Bachelors,Professional,0,3,1867 Sahara Drive,,1 (11) 500 555-0148,10/10/2011,10+ Miles
20609,13,Fernando,Bryant,10/3/1978,M,M,fernando59@adventure-works.com,100000,0,5,High School,Management,1,2,1790 Holton Court,,1 (11) 500 555-0160,11/25/2011,10+ Miles
20617,33,Chloe,Johnson,5/25/1983,S,F,chloe35@adventure-works.com,100000,0,5,High School,Management,1,3,8966 Keywood Ct,,1 (11) 500 555-0112,12/20/2011,10+ Miles
18726,8,Katrina,Anand,8/30/1967,S,F,katrina21@adventure-works.com,60000,1,0,Bachelors,Professional,1,1,1020 Carletto Drive,,1 (11) 500 555-0129,7/10/2011,5-10 Miles
19105,8,Stacy,Dominguez,9/30/1976,S,F,stacy13@adventure-works.com,150000,0,5,Bachelors,Management,1,4,9712 Lexington Road,,1 (11) 500 555-0136,8/15/2011,0-1 Miles
19102,16,Claudia,Ye,9/7/1975,S,F,claudia8@adventure-works.com,100000,0,5,High School,Management,1,4,4681 Holiday Hills,,1 (11) 500 555-0125,8/15/2011,10+ Miles
19963,13,Geoffrey,Fernandez,5/20/1979,M,M,geoffrey13@adventure-works.com,120000,0,5,Partial High School,Professional,1,4,6819 Krueger Drive,,1 (11) 500 555-0123,9/17/2011,10+ Miles
16522,21,Casey,Pal,1/1/1985,M,F,casey13@adventure-works.com,10000,1,1,High School,Manual,1,0,2190 Rock Creek Way,,1 (11) 500 555-0137,1/7/2011,2-5 Miles
18250,34,Jeremiah,Hall,1/13/1973,S,M,jeremiah12@adventure-works.com,70000,5,5,Bachelors,Professional,1,3,686 Argonne Drive,,1 (11) 500 555-0118,5/5/2011,10+ Miles
17922,5,Shane,Schmidt,9/13/1983,M,M,shane13@adventure-works.com,20000,0,0,Bachelors,Clerical,1,0,1431 Rancho View Drive,,1 (11) 500 555-0152,4/29/2011,0-1 Miles
17921,40,Karen,Li,10/22/1983,M,F,karen12@adventure-works.com,20000,0,0,Bachelors,Clerical,1,0,9746 Hillsborough Ct,,1 (11) 500 555-0198,4/2/2011,0-1 Miles
19652,36,Douglas,Rodriguez,5/15/1948,S,M,douglas23@adventure-works.com,40000,2,0,Bachelors,Management,1,2,3509 Hanson Lane,,1 (11) 500 555-0135,9/25/2011,5-10 Miles
20429,2,Curtis,Gao,10/23/1958,M,M,curtis11@adventure-works.com,40000,3,0,Partial College,Skilled Manual,1,2,3965 Stony Hill Circle,,1 (11) 500 555-0148,11/12/2011,5-10 Miles
17510,39,Jason,Butler,9/19/1966,S,M,jason11@adventure-works.com,80000,2,0,High School,Skilled Manual,1,2,3608 Sinclair Avenue,,1 (11) 500 555-0130,4/3/2011,5-10 Miles
19947,39,Darryl,Liu,5/22/1986,S,M,darryl4@adventure-works.com,70000,0,0,Bachelors,Professional,0,2,4404 Mildred Avenue,,1 (11) 500 555-0157,9/16/2011,5-10 Miles
20156,39,Jay,Madan,10/17/1982,S,M,jay14@adventure-works.com,10000,0,0,High School,Manual,0,2,5868 Clayton Road,,1 (11) 500 555-0123,10/22/2011,0-1 Miles
19089,37,Regina,Arthur,4/10/1981,S,F,regina6@adventure-works.com,90000,0,0,Bachelors,Professional,0,2,3796 Keller Ridge,,1 (11) 500 555-0144,7/14/2011,10+ Miles
20819,13,Raymond,Madan,8/20/1984,S,M,raymond9@adventure-works.com,20000,0,0,Bachelors,Clerical,1,0,8790 Geary Court,,1 (11) 500 555-0190,12/2/2011,0-1 Miles
19770,14,Rosa,Liang,2/19/1963,M,F,rosa16@adventure-works.com,30000,3,0,High School,Skilled Manual,1,2,9174 Jill Ave,,1 (11) 500 555-0124,9/18/2011,5-10 Miles
19783,34,Tony,Kumar,5/4/1966,S,M,tony10@adventure-works.com,80000,2,0,High School,Skilled Manual,1,2,2470 Indianhead Circle,,1 (11) 500 555-0196,9/18/2011,5-10 Miles
19605,17,Brad,Shan,11/24/1971,M,M,brad10@adventure-works.com,60000,1,0,Partial College,Skilled Manual,1,1,4649 Peachwillow,,1 (11) 500 555-0118,8/19/2011,0-1 Miles
18709,38,Darren,Hernandez,12/4/1974,M,M,darren25@adventure-works.com,130000,1,0,Graduate Degree,Management,1,0,2234 Stimel Dr.,,1 (11) 500 555-0184,7/29/2011,0-1 Miles
18928,10,Carmen,Prasad,8/22/1971,M,F,carmen12@adventure-works.com,80000,2,0,High School,Skilled Manual,1,2,6478 Pierce Ct,,1 (11) 500 555-0137,7/29/2011,5-10 Miles
19977,29,Kristine,Gill,4/8/1976,S,F,kristine14@adventure-works.com,120000,0,5,Partial High School,Professional,1,4,1833 Worth Ct,,1 (11) 500 555-0127,10/24/2011,10+ Miles
17299,34,Jaclyn,Ferrier,1/31/1971,S,F,jaclyn44@adventure-works.com,70000,0,0,Bachelors,Professional,1,1,563 Coggind Drive,,1 (11) 500 555-0117,3/9/2011,5-10 Miles
16090,60,Emma,White,12/31/1972,S,F,emma12@adventure-works.com,50000,2,2,Bachelors,Skilled Manual,1,1,5204 Marlesta Rd.,,182-555-0176,10/15/2013,2-5 Miles
16021,54,Shelby,Sanchez,4/24/1984,S,F,shelby24@adventure-works.com,40000,0,0,Partial High School,Clerical,0,2,9123 James Donlon Blvd,Unit C,967-555-0129,6/27/2013,1-2 Miles
21939,51,Thomas,Roberts,3/7/1970,M,M,thomas41@adventure-works.com,70000,2,0,Graduate Degree,Professional,1,1,448 Roanoke Dr.,,874-555-0175,2/9/2011,2-5 Miles
19842,611,Katherine,Phillips,10/29/1948,M,F,katherine54@adventure-works.com,70000,5,0,Bachelors,Management,1,2,6414 Honey Court,,998-555-0115,10/28/2013,10+ Miles
16068,607,Jerry,Shen,8/31/1974,S,M,jerry2@adventure-works.com,50000,2,2,Bachelors,Skilled Manual,0,0,4167 Whitehall Drive,,569-555-0145,9/18/2013,0-1 Miles
15994,612,Olivia,Blue,5/1/1958,M,F,olivia49@adventure-works.com,40000,3,0,Partial College,Professional,0,2,1019 Mt. Davidson Court,,390-555-0139,12/15/2012,5-10 Miles
16142,642,Sophia,King,7/10/1964,S,F,sophia17@adventure-works.com,60000,4,3,Bachelors,Professional,1,0,2837 Thissen Court,,249-555-0119,11/6/2013,2-5 Miles
19824,609,Jordan,Perry,11/13/1970,S,M,jordan4@adventure-works.com,90000,5,5,Partial College,Professional,1,3,9287 Pecan Pl,,562-555-0196,9/7/2013,2-5 Miles
15882,536,Maurice,Xie,5/1/1951,S,M,maurice3@adventure-works.com,60000,4,0,Bachelors,Management,1,2,9645 Prancing Drive,,424-555-0166,9/28/2012,10+ Miles
